Unnamed: 0,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
1650987,1650987,1528102948.82536,e,1,tcp,1,192.168.100.149,42162,192.168.100.3,80,10,1608,RST,1,1528102962.8494198,746,14.024064,0.008651,0.012234,0.0259529999999999,0.0,0.0259529999999999,6,4,842,766,0.641754,0.35653,0.589697,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,0.71306,0.6103930000000001,976,519,1,DDoS,HTTP
1650988,1650988,1528102948.8257,e,1,tcp,1,192.168.100.149,42164,192.168.100.3,80,10,1637,RST,1,1528102962.84945,747,14.023753,0.008602,0.012165,0.025806,0.0,0.025806,6,4,871,766,0.641768,0.356538,0.589737,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,0.713076,0.6103930000000001,976,519,1,DDoS,HTTP
1650989,1650989,1528102948.82599,e,1,tcp,1,192.168.100.149,42166,192.168.100.3,80,10,1501,RST,1,1528102962.84947,748,14.023476,0.00855,0.012092,0.02565,0.0,0.02565,6,4,735,766,0.641781,0.356545,0.590245,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,0.71309,0.6103930000000001,976,519,1,DDoS,HTTP
1650990,1650990,1528102948.82624,e,1,tcp,1,192.168.100.149,42168,192.168.100.3,80,10,1447,RST,1,1528102962.84949,749,14.02325,0.008535,0.012071,0.025606,0.0,0.025606,6,4,681,766,0.641791,0.356551,0.589799,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,0.713101,0.6103930000000001,976,519,1,DDoS,HTTP
1650991,1650991,1528102948.82652,e,1,tcp,1,192.168.100.149,42170,192.168.100.3,80,10,1592,RST,1,1528102962.84951,750,14.022995000000002,0.008499,0.012019,0.025496,0.0,0.025496,6,4,826,766,0.641803,0.356557,0.589831,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,0.713114,0.6103930000000001,976,519,1,DDoS,HTTP
1650992,1650992,1528102948.82683,e,1,tcp,1,192.168.100.149,42172,192.168.100.3,80,10,1519,RST,1,1528102962.84953,751,14.022704,0.010743,0.015193,0.032229,0.0,0.032229,6,4,753,766,0.6418159999999999,0.356565,0.590805,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,0.713129,0.6103930000000001,976,519,1,DDoS,HTTP
1650993,1650993,1528102948.82725,e,1,tcp,1,192.168.100.149,42174,192.168.100.3,80,10,1733,RST,1,1528102962.84955,752,14.022297,0.009734,0.013766,0.0292029999999999,0.0,0.0292029999999999,6,4,967,766,0.641835,0.356575,0.589924,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,0.71315,0.6103930000000001,976,519,1,DDoS,HTTP
1650994,1650994,1528102948.82775,e,1,tcp,1,192.168.100.149,42176,192.168.100.3,80,10,1800,RST,1,1528102962.84957,753,14.021826999999998,0.009633,0.013623,0.028898,0.0,0.028898,6,4,1034,766,0.6418560000000001,0.356587,0.589974,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,0.713174,0.6103930000000001,976,519,1,DDoS,HTTP
1650995,1650995,1528102948.82804,e,1,tcp,1,192.168.100.149,42178,192.168.100.3,80,10,1513,RST,1,1528102962.8496,754,14.021555,0.0095959999999999,0.013571,0.028788,0.0,0.028788,6,4,747,766,0.6418689999999999,0.356594,0.590008,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,0.713188,0.6103930000000001,976,519,1,DDoS,HTTP
1650996,1650996,1528102941.98192,e s,2,tcp,1,192.168.100.147,57452,192.168.100.3,80,13,3100,RST,1,1528102962.84017,672,20.858252,0.211796,0.366841,0.847183,0.0,0.847183,9,4,2334,766,0.5753119999999999,0.3835409999999999,0.251695,75711,162588,457,976,976,976,0.4872149999999999,0.6103930000000001,100,45,0.623255,0.6103930000000001,976,457,1,DDoS,HTTP
1650997,1650997,1528102948.8284302,e,1,tcp,1,192.168.100.149,42180,192.168.100.3,80,10,1634,RST,1,1528102962.84962,755,14.021181,0.009519,0.013462,0.028557,0.0,0.028557,6,4,868,766,0.641886,0.356603,0.590054,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,0.7132069999999999,0.6103930000000001,976,519,1,DDoS,HTTP
1650998,1650998,1528102941.98158,e s,2,tcp,1,192.168.100.147,57450,192.168.100.3,80,13,3864,RST,1,1528102962.84015,671,20.858572,0.211892,0.367008,0.847568,0.0,0.847568,9,4,3098,766,0.575303,0.383535,0.251688,75711,162588,457,976,976,976,0.4872149999999999,0.6103930000000001,100,45,0.6232449999999999,0.6103930000000001,976,457,1,DDoS,HTTP
1650999,1650999,1528102941.98218,e s,2,tcp,1,192.168.100.147,57454,192.168.100.3,80,11,1667,RST,1,1528102962.8401802,673,20.857998,0.251805,0.436139,1.007221,0.0,1.007221,7,4,901,766,0.4794319999999999,0.287659,0.251616,75711,162588,457,976,976,976,0.4872149999999999,0.6103930000000001,100,45,0.5273760000000001,0.6103930000000001,976,457,1,DDoS,HTTP
1651000,1651000,1528102942.98986,e,1,tcp,1,192.168.100.147,57456,192.168.100.3,80,10,1579,RST,1,1528102962.84019,674,19.850332,3.3e-05,5.8e-05,0.000133,0.0,0.000133,6,4,813,766,0.453393,0.2518849999999999,0.274845,75711,162588,457,976,976,976,0.4872149999999999,0.6103930000000001,100,45,0.5037699999999999,0.6103930000000001,976,457,1,DDoS,HTTP
1651001,1651001,1528102948.82896,e,1,tcp,1,192.168.100.149,42182,192.168.100.3,80,10,1643,RST,1,1528102962.84965,756,14.020687,0.009451,0.013366,0.028354,0.0,0.028354,6,4,877,766,0.6419090000000001,0.356616,0.591517,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713232,0.694409,1001,930,1,DDoS,HTTP
1651002,1651002,1528102942.9904802,e d,3,tcp,1,192.168.100.147,57458,192.168.100.3,80,10,1550,RST,1,1528102962.84021,675,19.849726,2e-06,4e-06,9e-06,0.0,9e-06,6,4,784,766,0.4534069999999999,0.251893,0.274861,10929,159142,71,1001,1001,1001,0.511019,0.694409,100,7,0.503785,0.694409,1001,71,1,DDoS,HTTP
1651003,1651003,1528102942.99085,e,1,tcp,1,192.168.100.147,57460,192.168.100.3,80,10,1538,RST,1,1528102962.84022,676,19.849373,3.6e-05,6.2e-05,0.000143,0.0,0.000143,6,4,772,766,0.4534149999999999,0.251897,0.27487,10929,159142,71,1001,1001,1001,0.511019,0.694409,100,7,0.503794,0.694409,1001,71,1,DDoS,HTTP
1651004,1651004,1528102942.99125,e,1,tcp,1,192.168.100.147,57462,192.168.100.3,80,10,1535,RST,1,1528102962.84023,677,19.848986,3.1e-05,5.3e-05,0.000123,0.0,0.000123,6,4,769,766,0.453424,0.251902,0.27488,10929,159142,71,1001,1001,1001,0.511019,0.694409,100,7,0.503804,0.694409,1001,71,1,DDoS,HTTP
1651005,1651005,1528102948.82942,e,1,tcp,1,192.168.100.149,42184,192.168.100.3,80,10,1640,RST,1,1528102962.8496802,757,14.020257999999998,0.009366,0.013246,0.028099,0.0,0.028099,6,4,874,766,0.6419279999999999,0.3566269999999999,0.5915699999999999,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7132539999999999,0.694409,1001,930,1,DDoS,HTTP
1651006,1651006,1528102942.9919698,e,1,tcp,1,192.168.100.147,57464,192.168.100.3,80,10,1725,RST,1,1528102962.84026,678,19.848288,2.9e-05,5.1e-05,0.000117,0.0,0.000117,6,4,959,766,0.4534399999999999,0.251911,0.274899,10929,159142,71,1001,1001,1001,0.511019,0.694409,100,7,0.503822,0.694409,1001,71,1,DDoS,HTTP
1651007,1651007,1528102942.99231,e,1,tcp,1,192.168.100.147,57466,192.168.100.3,80,10,1440,RST,1,1528102962.8402698,679,19.847967,3.1e-05,5.5e-05,0.000126,0.0,0.000126,6,4,674,766,0.453447,0.251915,0.274907,10929,159142,71,1001,1001,1001,0.511019,0.694409,100,7,0.50383,0.694409,1001,71,1,DDoS,HTTP
1651008,1651008,1528102948.82981,e,1,tcp,1,192.168.100.149,42186,192.168.100.3,80,10,1579,RST,1,1528102962.84971,758,14.019896,0.009301,0.0131539999999999,0.027904,0.0,0.027904,6,4,813,766,0.641945,0.356636,0.5911529999999999,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713272,0.694409,1001,930,1,DDoS,HTTP
1651009,1651009,1528102942.99277,e,1,tcp,1,192.168.100.147,57468,192.168.100.3,80,10,1574,RST,1,1528102962.84029,680,19.847511,3.2e-05,5.5e-05,0.000128,0.0,0.000128,6,4,808,766,0.4534569999999999,0.251921,0.274919,10929,159142,71,1001,1001,1001,0.511019,0.694409,100,7,0.503842,0.694409,1001,71,1,DDoS,HTTP
1651010,1651010,1528102942.994,e s,2,tcp,1,192.168.100.147,57474,192.168.100.3,80,11,1567,RST,1,1528102962.84032,683,19.846329,0.25484,0.441395,1.019358,0.0,1.019358,7,4,801,766,0.503872,0.302323,0.27495,10929,159142,71,1001,1001,1001,0.511019,0.694409,100,7,0.5542590000000001,0.694409,1001,71,1,DDoS,HTTP
1651011,1651011,1528102948.83023,e,1,tcp,1,192.168.100.149,42188,192.168.100.3,80,10,1665,RST,1,1528102962.84973,759,14.019506,0.009217,0.013035,0.027652,0.0,0.027652,6,4,899,766,0.6419630000000001,0.356646,0.591204,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713292,0.694409,1001,930,1,DDoS,HTTP
1651012,1651012,1528102948.83083,e,1,tcp,1,192.168.100.149,42190,192.168.100.3,80,10,1810,RST,1,1528102962.84976,760,14.018922,0.0090829999999999,0.0128449999999999,0.027249,0.0,0.027249,6,4,1044,766,0.641989,0.356661,0.591275,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713322,0.694409,1001,930,1,DDoS,HTTP
1651013,1651013,1528102948.83115,e,1,tcp,1,192.168.100.149,42192,192.168.100.3,80,10,1516,RST,1,1528102962.84978,761,14.018623000000002,0.00903,0.01277,0.027089,0.0,0.027089,6,4,750,766,0.642003,0.356668,0.591312,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713337,0.694409,1001,930,1,DDoS,HTTP
1651014,1651014,1528102948.83144,e,1,tcp,1,192.168.100.149,42194,192.168.100.3,80,10,1528,RST,1,1528102962.8498,762,14.018354,0.00903,0.01277,0.027089,0.0,0.027089,6,4,762,766,0.642015,0.356675,0.591345,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7133510000000001,0.694409,1001,930,1,DDoS,HTTP
1651015,1651015,1528102948.83171,e,1,tcp,1,192.168.100.149,42196,192.168.100.3,80,10,1526,RST,1,1528102962.84982,763,14.018106,0.009013,0.0127459999999999,0.027038,0.0,0.027038,6,4,760,766,0.642027,0.356682,0.591377,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713363,0.694409,1001,930,1,DDoS,HTTP
1651016,1651016,1528102948.83205,e,1,tcp,1,192.168.100.149,42198,192.168.100.3,80,10,1545,RST,1,1528102962.84984,764,14.017786,0.0090739999999999,0.012832,0.027221,0.0,0.027221,6,4,779,766,0.642041,0.35669,0.590949,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713379,0.694409,1001,930,1,DDoS,HTTP
1651017,1651017,1528102948.83249,e,1,tcp,1,192.168.100.149,42200,192.168.100.3,80,10,1700,RST,1,1528102962.84986,765,14.017364,0.008979,0.012698,0.026937,0.0,0.026937,6,4,934,766,0.642061,0.3567,0.591,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7134010000000001,0.694409,1001,930,1,DDoS,HTTP
1651018,1651018,1528102948.83297,e,1,tcp,1,192.168.100.149,42202,192.168.100.3,80,10,1705,RST,1,1528102962.84988,766,14.016906,0.010561,0.0149349999999999,0.031682,0.0,0.031682,6,4,939,766,0.6420819999999999,0.356712,0.590588,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713424,0.694409,1001,930,1,DDoS,HTTP
1651019,1651019,1528102948.83319,e,1,tcp,1,192.168.100.149,42204,192.168.100.3,80,10,1558,RST,1,1528102962.84989,767,14.0167,0.010555,0.014927,0.031664,0.0,0.031664,6,4,792,766,0.642091,0.356717,0.590613,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713435,0.694409,1001,930,1,DDoS,HTTP
1651020,1651020,1528102948.83343,e,1,tcp,1,192.168.100.149,42206,192.168.100.3,80,10,1562,RST,1,1528102962.84993,768,14.016493,0.010529,0.014891,0.031588,0.0,0.031588,6,4,796,766,0.642101,0.356723,0.590642,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713445,0.694409,1001,930,1,DDoS,HTTP
1651021,1651021,1528102948.83371,e,1,tcp,1,192.168.100.149,42208,192.168.100.3,80,10,1581,RST,1,1528102962.84995,769,14.01624,0.010509,0.014862,0.031528,0.0,0.031528,6,4,815,766,0.642112,0.356729,0.590674,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713458,0.694409,1001,930,1,DDoS,HTTP
1651022,1651022,1528102948.83405,e,1,tcp,1,192.168.100.149,42210,192.168.100.3,80,10,1590,RST,1,1528102962.84997,770,14.01592,0.0104459999999999,0.014773,0.031339,0.0,0.031339,6,4,824,766,0.642127,0.3567369999999999,0.590713,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7134739999999999,0.694409,1001,930,1,DDoS,HTTP
1651023,1651023,1528102948.83434,e,1,tcp,1,192.168.100.149,42212,192.168.100.3,80,10,1558,RST,1,1528102962.85,771,14.01566,0.0104,0.014707,0.031199,0.0,0.031199,6,4,792,766,0.642139,0.356744,0.590747,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713488,0.694409,1001,930,1,DDoS,HTTP
1651024,1651024,1528102948.83465,e,1,tcp,1,192.168.100.149,42214,192.168.100.3,80,10,1539,RST,1,1528102962.85002,772,14.015373,0.010368,0.0146629999999999,0.031105,0.0,0.031105,6,4,773,766,0.6421520000000001,0.356751,0.590783,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7135020000000001,0.694409,1001,930,1,DDoS,HTTP
1651025,1651025,1528102948.83525,e,1,tcp,1,192.168.100.149,42216,192.168.100.3,80,10,1896,RST,1,1528102962.85004,773,14.01479,0.0102189999999999,0.0144509999999999,0.030656,0.0,0.030656,6,4,1130,766,0.6421789999999999,0.3567659999999999,0.590853,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7135319999999999,0.694409,1001,930,1,DDoS,HTTP
1651026,1651026,1528102948.8355598,e,1,tcp,1,192.168.100.149,42218,192.168.100.3,80,10,1597,RST,1,1528102962.85006,774,14.014499,0.010166,0.014377,0.030499,0.0,0.030499,6,4,831,766,0.642192,0.356773,0.5908899999999999,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713547,0.694409,1001,930,1,DDoS,HTTP
1651027,1651027,1528102948.83581,e,1,tcp,1,192.168.100.149,42220,192.168.100.3,80,10,1516,RST,1,1528102962.85008,775,14.014272,0.0101549999999999,0.014361,0.0304639999999999,0.0,0.0304639999999999,6,4,750,766,0.642202,0.356779,0.590918,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713558,0.694409,1001,930,1,DDoS,HTTP
1651028,1651028,1528102948.83606,e,1,tcp,1,192.168.100.149,42222,192.168.100.3,80,10,1510,RST,1,1528102962.8501,776,14.014044,0.010125,0.014318,0.030374,0.0,0.030374,6,4,744,766,0.642213,0.3567849999999999,0.590952,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7135699999999999,0.694409,1001,930,1,DDoS,HTTP
1651029,1651029,1528102948.83635,e,1,tcp,1,192.168.100.149,42224,192.168.100.3,80,10,1556,RST,1,1528102962.8501198,777,14.013768,0.0100819999999999,0.014258,0.0302449999999999,0.0,0.0302449999999999,6,4,790,766,0.6422260000000001,0.356792,0.590987,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713584,0.694409,1001,930,1,DDoS,HTTP
1651030,1651030,1528102948.83676,e,1,tcp,1,192.168.100.149,42226,192.168.100.3,80,10,1650,RST,1,1528102962.85014,778,14.013382,0.010015,0.014163,0.030045,0.0,0.030045,6,4,884,766,0.642243,0.356802,0.5910340000000001,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713604,0.694409,1001,930,1,DDoS,HTTP
1651031,1651031,1528102948.83704,e,1,tcp,1,192.168.100.149,42228,192.168.100.3,80,10,1522,RST,1,1528102962.85016,779,14.013123,0.00998,0.0141139999999999,0.029941,0.0,0.029941,6,4,756,766,0.642255,0.356808,0.591067,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7136170000000001,0.694409,1001,930,1,DDoS,HTTP
1651032,1651032,1528102948.83733,e,1,tcp,1,192.168.100.149,42230,192.168.100.3,80,10,1563,RST,1,1528102962.85018,780,14.012848000000002,0.009948,0.014069,0.029844,0.0,0.029844,6,4,797,766,0.6422680000000001,0.356815,0.5911029999999999,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713631,0.694409,1001,930,1,DDoS,HTTP
1651033,1651033,1528102948.83777,e,1,tcp,1,192.168.100.149,42232,192.168.100.3,80,10,1766,RST,1,1528102962.8502,781,14.012432,1.059226,1.49791,3.177678,0.0,3.177591,6,4,1000,766,0.6422869999999999,0.356826,0.276885,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7136520000000001,0.694409,1001,930,1,DDoS,HTTP
1651034,1651034,1528102948.83809,e,1,tcp,1,192.168.100.149,42234,192.168.100.3,80,10,1592,RST,1,1528102962.85024,782,14.012147,1.057901,1.496033,3.173703,0.0,3.173611,6,4,826,766,0.6423,0.356833,0.27679,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713666,0.694409,1001,930,1,DDoS,HTTP
1651035,1651035,1528102948.83845,e,1,tcp,1,192.168.100.149,42236,192.168.100.3,80,10,1662,RST,1,1528102962.85027,783,14.011822,0.663246,0.937896,1.989739,0.0,1.989632,6,4,896,766,0.642315,0.356842,0.2495389999999999,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713683,0.694409,1001,930,1,DDoS,HTTP
1651036,1651036,1528102948.8387198,e,1,tcp,1,192.168.100.149,42238,192.168.100.3,80,10,1432,RST,1,1528102962.85028,784,14.011557,0.663249,0.9379,1.989746,0.0,1.98964,6,4,666,766,0.6423270000000001,0.356848,0.249544,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713697,0.694409,1001,930,1,DDoS,HTTP
1651037,1651037,1528102948.83895,e,1,tcp,1,192.168.100.149,42240,192.168.100.3,80,10,1415,RST,1,1528102962.8503098,785,14.011356,0.663259,0.937915,1.989776,0.0,1.989671,6,4,649,766,0.642336,0.356853,0.2495489999999999,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713707,0.694409,1001,930,1,DDoS,HTTP
1651038,1651038,1528102948.83923,e,1,tcp,1,192.168.100.149,42242,192.168.100.3,80,10,1531,RST,1,1528102962.85033,786,14.011095,0.663267,0.937922,1.989801,0.0,1.989689,6,4,765,766,0.6423479999999999,0.35686,0.249555,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.71372,0.694409,1001,930,1,DDoS,HTTP
1651039,1651039,1528102948.83962,e,1,tcp,1,192.168.100.149,42244,192.168.100.3,80,10,1612,RST,1,1528102962.85035,787,14.010729,0.663277,0.937932,1.98983,0.0,1.989713,6,4,846,766,0.642365,0.356869,0.249563,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713739,0.694409,1001,930,1,DDoS,HTTP
1651040,1651040,1528102948.8399,e,1,tcp,1,192.168.100.149,42246,192.168.100.3,80,10,1540,RST,1,1528102962.85037,788,14.010471,0.663276,0.937945,1.989828,0.0,1.989731,6,4,774,766,0.6423770000000001,0.356876,0.249569,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713752,0.694409,1001,930,1,DDoS,HTTP
1651041,1651041,1528102948.8401802,e,1,tcp,1,192.168.100.149,42248,192.168.100.3,80,10,1489,RST,1,1528102962.85039,789,14.010213,0.663292,0.937967,1.989876,0.0,1.989778,6,4,723,766,0.642389,0.356883,0.249575,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713765,0.694409,1001,930,1,DDoS,HTTP
1651042,1651042,1528102948.84059,e,1,tcp,1,192.168.100.149,42250,192.168.100.3,80,10,1689,RST,1,1528102962.85041,790,14.009816,0.661957,0.93607,1.98587,0.0,1.985759,6,4,923,766,0.642407,0.3568929999999999,0.2495,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713785,0.694409,1001,930,1,DDoS,HTTP
1651043,1651043,1528102948.84094,e,1,tcp,1,192.168.100.149,42252,192.168.100.3,80,10,1639,RST,1,1528102962.85043,791,14.009489000000002,0.661967,0.936085,1.985902,0.0,1.985791,6,4,873,766,0.642422,0.356901,0.249507,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713802,0.694409,1001,930,1,DDoS,HTTP
1651044,1651044,1528102948.84129,e,1,tcp,1,192.168.100.149,42254,192.168.100.3,80,10,1564,RST,1,1528102962.85045,792,14.009154,0.6619689999999999,0.9361,1.985908,0.0,1.985815,6,4,798,766,0.642437,0.356909,0.249515,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713819,0.694409,1001,930,1,DDoS,HTTP
1651045,1651045,1528102948.8415198,e,1,tcp,1,192.168.100.149,42256,192.168.100.3,80,10,1465,RST,1,1528102962.8504698,793,14.008943,0.6619729999999999,0.936113,1.985919,0.0,1.985836,6,4,699,766,0.642447,0.356915,0.24952,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.71383,0.694409,1001,930,1,DDoS,HTTP
1651046,1651046,1528102948.84177,e,1,tcp,1,192.168.100.149,42258,192.168.100.3,80,10,1521,RST,1,1528102962.85049,794,14.008719,0.66198,0.936121,1.98594,0.0,1.985855,6,4,755,766,0.642457,0.356921,0.249525,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713841,0.694409,1001,930,1,DDoS,HTTP
1651047,1651047,1528102948.84206,e,1,tcp,1,192.168.100.149,42260,192.168.100.3,80,10,1524,RST,1,1528102962.85051,795,14.008449,0.661987,0.936134,1.98596,0.0,1.98588,6,4,758,766,0.642469,0.356927,0.249531,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713855,0.694409,1001,930,1,DDoS,HTTP
1651048,1651048,1528102948.84231,e,1,tcp,1,192.168.100.149,42262,192.168.100.3,80,10,1598,RST,1,1528102962.85053,796,14.008219,0.661995,0.936141,1.985986,0.0,1.985898,6,4,832,766,0.64248,0.356933,0.249536,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713867,0.694409,1001,930,1,DDoS,HTTP
1651049,1651049,1528102948.84263,e,1,tcp,1,192.168.100.149,42264,192.168.100.3,80,10,1570,RST,1,1528102962.85055,797,14.007921,0.662007,0.936147,1.98602,0.0,1.985919,6,4,804,766,0.642494,0.356941,0.249542,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713882,0.694409,1001,930,1,DDoS,HTTP
1651050,1651050,1528102948.84321,e,1,tcp,1,192.168.100.149,42266,192.168.100.3,80,10,1919,RST,1,1528102962.85057,798,14.007363,0.662021,0.936178,1.986062,0.0,1.985976,6,4,1153,766,0.642519,0.356955,0.249555,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.71391,0.694409,1001,930,1,DDoS,HTTP
1651051,1651051,1528102948.8435,e,1,tcp,1,192.168.100.149,42268,192.168.100.3,80,10,1533,RST,1,1528102962.85059,799,14.007098,0.662026,0.936188,1.986077,0.0,1.985996,6,4,767,766,0.6425310000000001,0.356962,0.249561,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713924,0.694409,1001,930,1,DDoS,HTTP
1651052,1651052,1528102948.84375,e,1,tcp,1,192.168.100.149,42270,192.168.100.3,80,10,1481,RST,1,1528102962.85061,800,14.006861,0.662038,0.936195,1.986113,0.0,1.986018,6,4,715,766,0.6425420000000001,0.356968,0.249567,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713936,0.694409,1001,930,1,DDoS,HTTP
1651053,1651053,1528102948.844,e,1,tcp,1,192.168.100.149,42272,192.168.100.3,80,10,1513,RST,1,1528102962.85063,801,14.006637,0.6621199999999999,0.936164,1.986359,0.0,1.986056,6,4,747,766,0.6425529999999999,0.3569739999999999,0.249572,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713947,0.694409,1001,930,1,DDoS,HTTP
1651054,1651054,1528102948.84431,e,1,tcp,1,192.168.100.149,42274,192.168.100.3,80,10,1576,RST,1,1528102962.85065,802,14.006347,0.662063,0.936228,1.98619,0.0,1.98609,6,4,810,766,0.642566,0.356981,0.249579,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713962,0.694409,1001,930,1,DDoS,HTTP
1651055,1651055,1528102948.84478,e,1,tcp,1,192.168.100.149,42276,192.168.100.3,80,10,1729,RST,1,1528102962.85068,803,14.005903,0.660724,0.93434,1.982172,0.0,1.98208,6,4,963,766,0.642586,0.356992,0.249505,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7139850000000001,0.694409,1001,930,1,DDoS,HTTP
1651056,1651056,1528102948.84519,e,1,tcp,1,192.168.100.149,42278,192.168.100.3,80,10,1642,RST,1,1528102962.8507,804,14.005517,0.6607390000000001,0.934359,1.982218,0.0,1.982122,6,4,876,766,0.642604,0.357002,0.2495139999999999,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714004,0.694409,1001,930,1,DDoS,HTTP
1651057,1651057,1528102948.84553,e,1,tcp,1,192.168.100.149,42280,192.168.100.3,80,10,1562,RST,1,1528102962.85072,805,14.005197,0.660745,0.93437,1.982235,0.0,1.982143,6,4,796,766,0.6426189999999999,0.35701,0.249521,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714021,0.694409,1001,930,1,DDoS,HTTP
1651058,1651058,1528102948.84579,e,1,tcp,1,192.168.100.149,42282,192.168.100.3,80,10,1582,RST,1,1528102962.85074,806,14.004952,0.660758,0.934376,1.982275,0.0,1.982165,6,4,816,766,0.64263,0.357017,0.249526,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714033,0.694409,1001,930,1,DDoS,HTTP
1651059,1651059,1528102948.84608,e,1,tcp,1,192.168.100.149,42284,192.168.100.3,80,10,1512,RST,1,1528102962.85078,807,14.004699,0.6607729999999999,0.934403,1.982319,0.0,1.982218,6,4,746,766,0.642641,0.357023,0.249533,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714046,0.694409,1001,930,1,DDoS,HTTP
1651060,1651060,1528102948.84641,e,1,tcp,1,192.168.100.149,42286,192.168.100.3,80,10,1540,RST,1,1528102962.8508,808,14.004397,0.659438,0.932503,1.978314,0.0,1.978197,6,4,774,766,0.642655,0.357031,0.249455,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714061,0.694409,1001,930,1,DDoS,HTTP
